ORDERID,PRODUCTID,CUSTOMERID,EMPLOYEEID,ORDERPERIODID,REQUIREDPERIODID,SHIPPEDPERIODID,SHIPPERID,UNITPRICE,QUANTITY,DISCOUNT,UNITSALES,NETSALES,UNITCOST,COST
2492,18,104,14,1882,1895,1882,9,300,65,18,19500,15990,225,14625
876,29,16,16,1619,1632,1627,6,1200,17,18,20400,16728,900,15300
2494,41,1,1,1890,1903,1890,5,90,2922,18,262980,215644,67,197235
878,29,77,17,1613,1626,1613,3,1200,16,18,19200,15744,900,14400
2497,18,27,27,1890,1903,1890,3,300,57,18,17100,14022,225,12825
880,29,2,2,1625,1638,1625,7,1200,34,18,40800,33456,900,30600
2497,41,27,27,1890,1903,1890,3,90,1297,18,116730,95719,67,87547
894,29,95,5,1614,1627,1614,5,1200,58,18,69600,57072,900,52200
2511,41,7,7,1883,1896,1883,4,90,1542,18,138780,113800,67,104085
2513,18,98,8,1885,1898,1885,2,300,58,18,17400,14268,225,13050
897,29,107,17,1629,1642,1629,7,1200,13,18,15600,12792,900,11700
2520,18,117,27,1893,1906,1893,4,300,55,18,16500,13530,225,12375
917,29,94,4,1632,1645,1632,7,1200,36,18,43200,35424,900,32400
2523,18,35,5,1887,1900,1887,7,300,138,18,41400,33948,225,31050
919,29,99,9,1628,1641,1628,10,1200,15,18,18000,14760,900,13500
2530,41,57,27,1891,1904,1891,1,90,1743,18,156870,128633,67,117652
921,29,57,27,1624,1637,1629,3,1200,23,18,27600,22632,900,20700
2538,18,42,12,1891,1904,1891,7,300,60,18,18000,14760,225,13500
929,29,52,22,1640,1653,1640,2,1200,18,18,21600,17712,900,16200
2540,18,80,20,1896,1909,1896,10,300,66,18,19800,16236,225,14850
933,28,26,26,1625,1638,1625,6,720,33,18,23760,19483,540,17820
2552,18,59,29,1888,1901,1888,10,300,95,18,28500,23370,225,21375
937,29,93,3,1640,1653,1640,1,1200,51,18,61200,50184,900,45900
2556,18,104,14,1897,1910,1905,10,300,68,18,20400,16728,225,15300
944,29,110,20,1638,1651,1638,2,1200,25,18,30000,24600,900,22500
2557,41,7,7,1890,1903,1890,3,90,1627,18,146430,120073,67,109822
955,29,7,7,1628,1641,1628,8,1200,28,18,33600,27552,900,25200
2565,18,49,19,1902,1915,1905,2,300,64,18,19200,15744,225,14400
963,28,100,10,1639,1652,1639,3,720,40,18,28800,23616,540,21600
2577,18,116,26,1897,1910,1905,2,300,96,18,28800,23616,225,21600
966,29,54,24,1631,1644,1631,3,1200,14,18,16800,13776,900,12600
984,29,59,29,1632,1645,1640,4,1200,33,18,39600,32472,900,29700
2578,41,9,9,1906,1919,1906,8,90,654,18,58860,48265,67,44145
986,29,98,8,1637,1650,1637,8,1200,22,18,26400,21648,900,19800
2583,41,50,20,1896,1909,1896,5,90,780,18,70200,57564,67,52650
991,29,1,1,1636,1649,1636,11,1200,44,18,52800,43296,900,39600
994,29,99,9,1638,1651,1646,9,1200,15,18,18000,14760,900,13500
2590,41,87,27,1907,1920,1907,1,90,814,18,73260,60073,67,54945
3,28,5,5,1471,1484,1471,7,720,67,18,48240,39557,540,36180
2610,41,70,10,1898,1911,1898,3,90,1266,18,113940,93431,67,85455
5,29,9,9,1472,1485,1472,4,1200,18,18,21600,17712,900,16200
2625,18,113,23,1900,1913,1905,7,300,42,18,12600,10332,225,9450
11,28,19,19,1479,1492,1479,3,720,28,18,20160,16531,540,15120
2657,18,120,30,1911,1924,1919,6,300,96,18,28800,23616,225,21600
12,29,20,20,1462,1475,1462,7,1200,20,18,24000,19680,900,18000
2659,18,21,21,1913,1926,1913,11,300,35,18,10500,8610,225,7875
2663,18,93,3,1905,1918,1905,10,300,150,18,45000,36900,225,33750
13,29,22,22,1467,1480,1467,11,1200,17,18,20400,16728,900,15300
2667,41,60,30,1907,1920,1907,11,90,868,18,78120,64058,67,58590
14,28,23,23,1471,1484,1471,9,720,33,18,23760,19483,540,17820
2668,18,65,5,1922,1935,1922,2,300,126,18,37800,30996,225,28350
17,29,26,26,1480,1493,1480,2,1200,21,18,25200,20664,900,18900
2679,18,61,1,1925,1938,1925,1,300,98,18,29400,24108,225,22050
19,29,28,28,1478,1491,1478,6,1200,22,18,26400,21648,900,19800
2683,41,13,13,1925,1938,1925,9,90,1334,18,120060,98449,67,90045
22,29,31,1,1462,1475,1462,9,1200,39,18,46800,38376,900,35100
2687,18,75,15,1915,1928,1915,7,300,74,18,22200,18204,225,16650
23,28,32,2,1477,1490,1477,10,720,51,18,36720,30110,540,27540
2691,18,57,27,1925,1938,1929,3,300,74,18,22200,18204,225,16650
29,28,38,8,1475,1488,1475,11,720,32,18,23040,18893,540,17280
2691,41,57,27,1925,1938,1929,3,90,1672,18,150480,123394,67,112860
29,29,38,8,1475,1488,1475,11,1200,21,18,25200,20664,900,18900
2695,18,19,19,1928,1941,1928,9,300,64,18,19200,15744,225,14400
33,10,44,14,1477,1490,1477,1,500,96,19,48000,38880,375,36000
2698,18,58,28,1929,1942,1929,7,300,92,18,27600,22632,225,20700
34,28,46,16,1476,1489,1476,9,720,30,18,21600,17712,540,16200
2701,18,108,18,1914,1927,1914,11,300,59,18,17700,14514,225,13275
35,29,47,17,1472,1485,1472,1,1200,15,18,18000,14760,900,13500
2712,41,115,25,1911,1924,1911,8,90,1073,18,96570,79187,67,72427
44,29,57,27,1477,1490,1477,5,1200,22,18,26400,21648,900,19800
2715,41,33,3,1926,1939,1931,2,90,1409,18,126810,103984,67,95107
48,28,61,1,1468,1481,1468,2,720,57,18,41040,33653,540,30780
2725,18,5,5,1918,1931,1918,5,300,132,18,39600,32472,225,29700
54,28,68,8,1471,1484,1471,7,720,36,18,25920,21254,540,19440
2736,41,22,22,1925,1938,1925,3,90,629,18,56610,46420,67,42457
59,29,73,13,1465,1478,1465,8,1200,18,18,21600,17712,900,16200
2740,18,78,18,1931,1944,1931,6,300,28,18,8400,6888,225,6300
2746,41,62,2,1919,1932,1919,7,90,1761,18,158490,129962,67,118867
67,28,82,22,1469,1482,1469,4,720,31,18,22320,18302,540,16740
2752,18,110,20,1929,1942,1929,8,300,74,18,22200,18204,225,16650
69,28,85,25,1474,1487,1474,4,720,24,18,17280,14170,540,12960
2754,41,6,6,1935,1948,1935,11,90,604,18,54360,44575,67,40770
72,29,89,29,1470,1483,1470,7,1200,24,18,28800,23616,900,21600
2762,18,69,9,1936,1949,1936,6,300,37,18,11100,9102,225,8325
77,29,97,7,1470,1483,1470,5,1200,24,18,28800,23616,900,21600
2763,18,81,21,1932,1945,1932,7,300,74,18,22200,18204,225,16650
86,28,107,17,1462,1475,1462,6,720,25,18,18000,14760,540,13500
2777,18,34,4,1925,1938,1925,10,300,80,18,24000,19680,225,18000
95,28,117,27,1478,1491,1478,8,720,41,18,29520,24206,540,22140
2780,18,89,29,1924,1937,1924,7,300,79,18,23700,19434,225,17775
99,28,31,1,1476,1489,1476,3,720,52,18,37440,30701,540,28080
2783,41,3,3,1925,1938,1925,9,90,1704,18,153360,125755,67,115020
99,29,31,1,1476,1489,1476,3,1200,35,18,42000,34440,900,31500
2794,18,56,26,1933,1946,1933,11,300,70,18,21000,17220,225,15750
102,28,7,7,1474,1487,1474,2,720,29,18,20880,17122,540,15660
2798,18,12,12,1929,1942,1929,2,300,58,18,17400,14268,225,13050
107,29,111,21,1487,1500,1487,4,1200,27,18,32400,26568,900,24300
2800,41,35,5,1937,1950,1937,10,90,3408,18,306720,251510,67,230040
112,28,17,17,1487,1500,1487,11,720,24,18,17280,14170,540,12960
2801,41,43,13,1931,1944,1931,7,90,766,18,68940,56531,67,51705
113,28,22,22,1481,1494,1481,10,720,27,18,19440,15941,540,14580
2819,18,64,4,1947,1960,1949,3,300,79,18,23700,19434,225,17775
114,28,51,21,1474,1487,1474,8,720,27,18,19440,15941,540,14580
2822,41,80,20,1947,1960,1947,9,90,1644,18,147960,121327,67,110970
118,29,95,5,1479,1492,1479,9,1200,42,18,50400,41328,900,37800
2823,41,104,14,1943,1956,1943,7,90,1686,18,151740,124427,67,113805
127,28,30,30,1477,1490,1477,3,720,23,18,16560,13579,540,12420
2827,18,1,1,1939,1952,1947,4,300,42,18,12600,10332,225,9450
145,28,9,9,1486,1499,1486,8,720,29,18,20880,17122,540,15660
2837,41,60,30,1937,1950,1937,4,90,972,18,87480,71734,67,65610
147,29,53,23,1493,1506,1493,3,1200,22,18,26400,21648,900,19800
2839,18,89,29,1936,1949,1944,6,300,82,18,24600,20172,225,18450
150,28,12,12,1479,1492,1479,3,720,29,18,20880,17122,540,15660
2846,18,61,1,1948,1961,1952,9,300,104,18,31200,25584,225,23400
151,28,34,4,1488,1501,1488,2,720,44,18,31680,25978,540,23760
2848,41,18,18,1943,1956,1943,6,90,817,18,73530,60295,67,55147
159,28,85,25,1495,1508,1495,6,720,24,18,17280,14170,540,12960
2857,18,63,3,1948,1961,1949,6,300,127,18,38100,31242,225,28575
160,29,100,10,1492,1505,1492,7,1200,23,18,27600,22632,900,20700
2858,41,71,11,1949,1962,1949,8,90,1533,18,137970,113135,67,103477
162,28,27,27,1482,1495,1482,6,720,27,18,19440,15941,540,14580
2870,18,57,27,1935,1948,1935,11,300,79,18,23700,19434,225,17775
177,28,30,30,1483,1496,1483,6,720,24,18,17280,14170,540,12960
2871,18,58,28,1935,1948,1935,10,300,89,18,26700,21894,225,20025
182,29,49,19,1484,1497,1484,11,1200,24,18,28800,23616,900,21600
2879,41,109,19,1955,1968,1955,5,90,852,18,76680,62878,67,57510
183,28,50,20,1485,1498,1485,9,720,24,18,17280,14170,540,12960
2886,18,41,11,1945,1958,1949,1,300,35,18,10500,8610,225,7875
183,29,50,20,1485,1498,1485,9,1200,16,18,19200,15744,900,14400
2887,18,43,13,1956,1969,1956,4,300,35,18,10500,8610,225,7875
184,29,76,16,1490,1503,1490,3,1200,16,18,19200,15744,900,14400
2890,41,120,30,1949,1962,1949,10,90,1944,18,174960,143467,67,131220
2917,41,108,18,1944,1957,1944,9,90,1482,18,133380,109372,67,100035
191,29,28,28,1497,1510,1505,2,1200,23,18,27600,22632,900,20700
2921,41,50,20,1959,1972,1959,10,90,809,18,72810,59704,67,54607
193,28,60,30,1489,1502,1489,9,720,27,18,19440,15941,540,14580
2924,18,92,2,1949,1962,1949,4,300,75,18,22500,18450,225,16875
3437,41,89,29,2035,2048,2035,9,90,2046,18,184140,150995,67,138105
216,28,58,28,1495,1508,1503,1,720,35,18,25200,20664,540,18900
3448,18,56,26,2040,2053,2040,2,300,78,18,23400,19188,225,17550
239,29,12,12,1502,1515,1502,10,1200,21,18,25200,20664,900,18900
3451,18,21,21,2037,2050,2037,4,300,50,18,15000,12300,225,11250
249,29,18,18,1506,1519,1514,9,1200,13,18,15600,12792,900,11700
3453,18,44,14,2023,2036,2023,4,300,62,18,18600,15252,225,13950
250,29,73,13,1496,1509,1504,11,1200,17,18,20400,16728,900,15300
3454,41,45,15,2027,2040,2027,8,90,1195,18,107550,88191,67,80662
3461,18,92,2,2030,2043,2030,10,300,86,18,25800,21156,225,19350
258,29,19,19,1498,1511,1506,4,1200,19,18,22800,18696,900,17100
3468,18,74,14,2038,2051,2038,11,300,80,18,24000,19680,225,18000
261,28,60,30,1505,1518,1513,1,720,28,18,20160,16531,540,15120
3485,18,5,5,2035,2048,2035,5,300,162,18,48600,39852,225,36450
271,28,49,19,1500,1513,1508,10,720,38,18,27360,22435,540,20520
3488,41,48,18,2029,2042,2029,10,90,1195,18,107550,88191,67,80662
273,29,95,5,1506,1519,1514,10,1200,44,18,52800,43296,900,39600
3491,18,3,3,2035,2048,2043,10,300,98,18,29400,24108,225,22050
277,28,79,19,1504,1517,1508,9,720,35,18,25200,20664,540,18900
3505,41,110,20,2038,2051,2046,6,90,1708,18,153720,126050,67,115290
286,28,13,13,1517,1530,1521,8,720,30,18,21600,17712,540,16200
3506,41,111,21,2032,2045,2032,1,90,647,18,58230,47749,67,43672
290,29,72,12,1505,1518,1513,3,1200,13,18,15600,12792,900,11700
3511,41,27,27,2032,2045,2032,1,90,1656,18,149040,122213,67,111780
292,29,80,20,1521,1534,1521,3,1200,19,18,22800,18696,900,17100
3526,18,115,25,2034,2047,2042,11,300,67,18,20100,16482,225,15075
302,29,93,3,1520,1533,1527,7,1200,40,18,48000,39360,900,36000
3531,41,59,29,2042,2055,2042,4,90,2436,18,219240,179777,67,164430
306,28,117,27,1508,1521,1515,5,720,37,18,26640,21845,540,19980
3543,17,34,4,2039,2052,2039,7,250,142,18,35500,29110,187,26625
306,29,117,27,1508,1521,1515,5,1200,24,18,28800,23616,900,21600
3547,41,102,12,2035,2048,2035,6,90,1510,18,135900,111438,67,101925
310,29,26,26,1516,1529,1516,6,1200,19,18,22800,18696,900,17100
3565,41,71,11,2054,2067,2054,7,90,1798,18,161820,132692,67,121365
3569,18,113,23,2049,2062,2049,9,300,52,18,15600,12792,225,11700
314,28,73,13,1515,1528,1515,1,720,22,18,15840,12989,540,11880
3577,18,44,14,2059,2072,2059,6,300,62,18,18600,15252,225,13950
314,29,73,13,1515,1528,1515,1,1200,14,18,16800,13776,900,12600
3581,18,91,1,2051,2064,2051,9,300,90,18,27000,22140,225,20250
318,29,19,19,1530,1543,1530,2,1200,16,18,19200,15744,900,14400
3586,18,90,30,2041,2054,2041,5,300,68,18,20400,16728,225,15300
333,29,59,29,1515,1528,1515,8,1200,25,18,30000,24600,900,22500
3592,18,45,15,2050,2063,2050,6,300,59,18,17700,14514,225,13275
334,29,79,19,1528,1541,1528,10,1200,22,18,26400,21648,900,19800
3595,41,70,10,2061,2074,2061,4,90,1395,18,125550,102951,67,94162
337,28,113,23,1520,1533,1520,4,720,28,18,20160,16531,540,15120
3618,41,96,6,2050,2063,2050,3,90,1295,18,116550,95571,67,87412
344,28,118,28,1522,1535,1522,5,720,42,18,30240,24797,540,22680
3635,41,3,3,2055,2068,2055,7,90,1878,18,169020,138596,67,126765
346,29,85,25,1533,1546,1533,2,1200,17,18,20400,16728,900,15300
3636,18,16,16,2061,2074,2061,8,300,44,18,13200,10824,225,9900
3638,41,61,1,2051,2064,2051,1,90,2699,18,242910,199186,67,182182
347,29,1,1,1522,1535,1522,3,1200,31,18,37200,30504,900,27900
3639,18,79,19,2058,2071,2066,3,300,82,18,24600,20172,225,18450
352,29,7,7,1521,1534,1521,10,1200,20,18,24000,19680,900,18000
3643,18,75,15,2064,2077,2064,4,300,82,18,24600,20172,225,18450
356,28,110,20,1537,1550,1537,5,720,31,18,22320,18302,540,16740
3644,18,19,19,2058,2071,2058,5,300,82,18,24600,20172,225,18450
357,29,18,18,1538,1551,1538,3,1200,13,18,15600,12792,900,11700
3654,41,52,22,2057,2070,2065,6,90,1824,18,164160,134611,67,123120
366,29,71,11,1527,1540,1527,9,1200,26,18,31200,25584,900,23400
388,29,28,28,1539,1552,1539,9,1200,19,18,22800,18696,900,17100
3660,41,11,11,2068,2081,2068,9,90,1541,18,138690,113726,67,104017
389,28,112,22,1531,1544,1531,2,720,29,18,20880,17122,540,15660
401,29,1,1,1538,1551,1538,2,1200,33,18,39600,32472,900,29700
3662,41,63,3,2059,2072,2059,2,90,3648,18,328320,269222,67,246240
403,28,68,8,1538,1551,1538,1,720,28,18,20160,16531,540,15120
3670,18,95,5,2055,2068,2055,9,300,144,18,43200,35424,225,32400
422,28,27,27,1548,1561,1548,8,720,28,18,20160,16531,540,15120
3675,18,120,30,2072,2085,2072,9,300,112,18,33600,27552,225,25200
3683,18,50,20,2061,2074,2061,10,300,51,18,15300,12546,225,11475
426,28,52,22,1551,1564,1551,4,720,23,18,16560,13579,540,12420
3711,41,56,26,2075,2088,2075,4,90,1824,18,164160,134611,67,123120
438,29,100,10,1539,1552,1539,3,1200,24,18,28800,23616,900,21600
3716,18,14,14,2077,2090,2077,1,300,58,18,17400,14268,225,13050
446,28,95,5,1536,1549,1536,6,720,72,18,51840,42509,540,38880
3722,18,58,28,2068,2081,2068,2,300,106,18,31800,26076,225,23850
3729,18,81,21,2069,2082,2069,1,300,82,18,24600,20172,225,18450
3732,41,9,9,2072,2085,2072,5,90,930,18,83700,68634,67,62775
3741,18,63,3,2080,2093,2080,4,300,164,18,49200,40344,225,36900
3742,41,74,14,2075,2088,2075,10,90,1796,18,161640,132545,67,121230
3743,18,83,23,2074,2087,2074,5,300,46,18,13800,11316,225,10350
3747,41,20,20,2073,2086,2073,4,90,811,18,72990,59852,67,54742
3749,18,27,27,2069,2082,2069,2,300,85,18,25500,20910,225,19125
3750,18,55,25,2074,2087,2074,9,300,69,18,20700,16974,225,15525
3759,41,59,29,2086,2099,2086,1,90,2138,18,192420,157784,67,144315
449,28,2,2,1549,1562,1549,6,720,44,18,31680,25978,540,23760
3765,41,39,9,2085,2098,2085,10,90,1760,18,158400,129888,67,118800
449,29,2,2,1549,1562,1549,6,1200,29,18,34800,28536,900,26100
3776,18,103,13,2089,2102,2089,2,300,82,18,24600,20172,225,18450
458,28,112,22,1539,1552,1539,4,720,30,18,21600,17712,540,16200
3778,41,17,17,2083,2096,2083,2,90,661,18,59490,48782,67,44617
473,29,94,4,1557,1570,1557,11,1200,36,18,43200,35424,900,32400
3788,41,36,6,2073,2086,2076,4,90,1165,18,104850,85977,67,78637
479,29,95,5,1554,1567,1554,7,1200,49,18,58800,48216,900,44100
3799,41,110,20,2075,2088,2076,11,90,1416,18,127440,104501,67,95580
488,28,68,8,1547,1560,1553,7,720,29,18,20880,17122,540,15660
3801,41,11,11,2088,2101,2088,9,90,1631,18,146790,120368,67,110092
490,29,81,21,1560,1573,1560,1,1200,25,18,30000,24600,900,22500
3818,18,111,21,2077,2090,2077,3,300,31,18,9300,7626,225,6975
496,28,13,13,1554,1567,1554,11,720,31,18,22320,18302,540,16740
3822,18,91,1,2083,2096,2083,3,300,99,18,29700,24354,225,22275
1001,28,119,29,1645,1658,1645,9,720,27,18,19440,15941,540,14580
3825,18,114,24,2092,2105,2092,10,300,84,18,25200,20664,225,18900
1001,29,119,29,1645,1658,1645,9,1200,17,18,20400,16728,900,15300
3826,18,9,9,2078,2091,2078,7,300,44,18,13200,10824,225,9900
1007,29,95,5,1650,1663,1650,5,1200,51,18,61200,50184,900,45900
3831,18,120,30,2083,2096,2083,3,300,110,18,33000,27060,225,24750
1011,29,24,24,1647,1660,1647,11,1200,19,18,22800,18696,900,17100
1015,28,13,13,1660,1673,1660,2,720,33,18,23760,19483,540,17820
3832,41,5,5,2091,2104,2091,4,90,3112,18,280080,229666,67,210060
3835,41,25,25,2094,2107,2094,7,90,1537,18,138330,113431,67,103747
1016,28,23,23,1651,1664,1651,6,720,34,18,24480,20074,540,18360
3848,41,65,5,2097,2110,2097,9,90,3262,18,293580,240736,67,220185
1030,28,16,16,1642,1655,1642,6,720,23,18,16560,13579,540,12420
3852,18,101,11,2082,2095,2082,3,300,74,18,22200,18204,225,16650
1047,10,31,1,1650,1663,1650,6,500,140,16,70000,58800,375,52500
3857,18,36,6,2096,2109,2096,1,300,49,18,14700,12054,225,11025
1104,10,97,7,1652,1665,1652,3,500,161,16,80500,67620,375,60375
3861,18,110,20,2097,2110,2097,1,300,66,18,19800,16236,225,14850
1255,10,38,8,1697,1710,1697,4,500,229,14,114500,98470,375,85875
3867,41,33,3,2088,2101,2088,2,90,2031,18,182790,149888,67,137092
1348,10,105,15,1703,1716,1706,11,500,237,14,118500,101910,375,88875
3876,18,57,27,2088,2101,2088,7,300,98,18,29400,24108,225,22050
1384,10,103,13,1717,1730,1717,5,500,325,14,162500,139750,375,121875
3876,41,57,27,2088,2101,2088,7,90,2205,18,198450,162729,67,148837
1410,10,68,8,1706,1719,1706,5,500,277,14,138500,119110,375,103875
1446,10,68,8,1717,1730,1717,9,500,330,14,165000,141900,375,123750
3878,41,78,18,2094,2107,2094,6,90,894,18,80460,65977,67,60345
1501,10,55,25,1735,1748,1737,1,500,364,14,182000,156520,375,136500
3891,41,35,5,2099,2112,2099,9,90,2758,18,248220,203540,67,186165
1537,10,37,7,1737,1750,1737,5,500,314,14,157000,135020,375,117750
1548,10,67,7,1734,1747,1737,8,500,296,14,148000,127280,375,111000
1683,10,3,3,1762,1775,1762,4,500,338,14,169000,145340,375,126750
3895,18,23,23,2098,2111,2098,3,300,84,18,25200,20664,225,18900
1885,10,16,16,1786,1799,1793,3,500,224,14,112000,96320,375,84000
2941,18,86,26,1953,1966,1953,2,300,93,18,27900,22878,225,20925
1960,10,67,7,1814,1827,1814,2,500,272,14,136000,116960,375,102000
2943,18,5,5,1952,1965,1952,2,300,154,18,46200,37884,225,34650
1963,10,117,27,1810,1823,1810,3,500,322,14,161000,138460,375,120750
2956,17,114,24,1963,1976,1963,5,250,89,18,22250,18245,187,16687
1977,10,38,8,1814,1827,1814,3,500,280,14,140000,120400,375,105000
2972,41,69,9,1956,1969,1956,11,90,916,18,82440,67601,67,61830
1982,10,57,27,1808,1821,1808,7,500,358,14,179000,153940,375,134250
2981,41,96,6,1966,1979,1966,3,90,994,18,89460,73357,67,67095
2984,18,27,27,1959,1972,1959,1,300,55,18,16500,13530,225,12375
1991,10,66,6,1808,1821,1808,2,500,167,14,83500,71810,375,62625
2988,18,75,15,1964,1977,1964,1,300,78,18,23400,19188,225,17550
2243,29,104,14,1860,1873,1860,4,1200,31,18,37200,30504,900,27900
2992,18,115,25,1970,1983,1970,7,300,53,18,15900,13038,225,11925
2333,10,15,15,1874,1887,1874,10,500,215,19,107500,87075,375,80625
2995,41,44,14,1967,1980,1968,9,90,1280,18,115200,94464,67,86400
2421,10,61,1,1874,1887,1874,8,500,86,21,43000,33970,375,32250
2450,10,32,2,1874,1887,1874,11,500,111,21,55500,43845,375,41625
2996,18,57,27,1969,1982,1977,8,300,88,18,26400,21648,225,19800
3014,18,5,5,1959,1972,1959,9,300,156,18,46800,38376,225,35100
2613,10,101,11,1911,1924,1911,6,500,25,23,12500,9625,375,9375
3018,18,58,28,1972,1985,1972,1,300,100,18,30000,24600,225,22500
2636,10,35,5,1919,1932,1919,1,500,74,23,37000,28490,375,27750
3018,41,58,28,1972,1985,1972,1,90,2241,18,201690,165386,67,151267
2665,10,2,2,1911,1924,1911,2,500,53,23,26500,20405,375,19875
3030,18,88,28,1972,1985,1972,5,300,73,18,21900,17958,225,16425
2694,10,86,26,1919,1932,1919,11,500,48,23,24000,18480,375,18000
3061,18,25,25,1978,1991,1978,1,300,58,18,17400,14268,225,13050
2708,10,93,3,1927,1940,1927,9,500,74,23,37000,28490,375,27750
3064,18,77,17,2044,2057,2044,3,300,44,18,13200,10824,225,9900
2820,10,65,5,1946,1959,1952,4,500,43,23,21500,16555,375,16125
3074,41,70,10,1980,1993,1980,11,90,1314,18,118260,96973,67,88695
2841,10,3,3,1936,1949,1936,4,500,26,23,13000,10010,375,9750
3081,41,104,14,1983,1996,1983,4,90,1643,18,147870,121253,67,110902
2845,15,34,4,1945,1958,1945,11,2000,2,18,4000,3280,1500,3000
3100,41,45,15,1980,1993,1980,10,90,1020,18,91800,75276,67,68850
3101,18,56,26,1985,1998,1985,5,300,71,18,21300,17466,225,15975
2912,15,5,5,1942,1955,1942,2,2000,3,18,6000,4920,1500,4500
3108,41,108,18,1972,1985,1979,1,90,1617,18,145530,119335,67,109147
2918,15,35,5,1944,1957,1949,10,2000,4,18,8000,6560,1500,6000
3112,18,7,7,1976,1989,1976,4,300,65,18,19500,15990,225,14625
2929,10,26,26,1952,1965,1952,11,500,24,23,12000,9240,375,9000
3119,18,1,1,1987,2000,1987,4,300,117,18,35100,28782,225,26325
3428,15,35,5,2027,2040,2027,11,2000,6,18,12000,9840,1500,9000
3137,41,10,10,1979,1992,1979,9,90,778,18,70020,57416,67,52515
3476,13,75,15,2044,2057,2044,2,800,4,18,3200,2624,600,2400
3145,18,32,2,1995,2008,1995,11,300,117,18,35100,28782,225,26325
3483,13,49,19,2040,2053,2040,11,800,4,18,3200,2624,600,2400
3153,18,88,28,1982,1995,1982,6,300,76,18,22800,18696,225,17100
3493,13,30,30,2031,2044,2031,10,800,5,18,4000,3280,600,3000
3154,18,97,7,1981,1994,1981,11,300,75,18,22500,18450,225,16875
3522,15,118,28,2042,2055,2048,6,2000,3,18,6000,4920,1500,4500
3158,18,20,20,1990,2003,1990,9,300,27,18,8100,6642,225,6075
3545,13,96,6,2040,2053,2040,3,800,2,18,1600,1312,600,1200
3162,18,34,4,1984,1997,1984,7,300,97,18,29100,23862,225,21825
3558,15,94,4,2042,2055,2048,4,2000,6,18,12000,9840,1500,9000
